name;offset;size;description;bitfield
..menr;17411;1;;1
..fuf;17412;1;;1
..nfemr;17413;1;;1
..femr;17414;1;;1
..aemn;17419;5;;1
...rppiosr;17424;24;;0
.curcs;17424;1;;1
..ccacs;17425;1;;1
..ccts;17426;1;;1
..iourcs;17432;1;;1
..iocacs;17433;1;;1
..iocts;17434;1;;1
..murcs;17440;1;;1
..mcacs;17441;1;;1
..mcts;17442;1;;1
...tlppl1;17448;32;;0
.dw1;17448;32;;1
...tlppl2;17480;32;;0
.dw2;17480;32;;1
...tlppl3;17512;32;;0
.dw3;17512;32;;1
...tlppl4;17544;32;;0
.dw4;17544;32;;1
...ues;17576;32;;0
.te;17576;1;;1
..dlpe;17580;1;;1
..sde;17581;1;;1
..pt;17588;1;;1
..fcpe;17589;1;;1
..ct;17590;1;;1
..ca;17591;1;;1
..uc;17592;1;;1
..ro;17593;1;;1
..mt;17594;1;;1
..ee;17595;1;;1
..ure;17596;1;;1
..avs;17597;1;;1
..uies;17598;1;;1
..mcbtlps;17599;1;;1
..aebs;17600;1;;1
..tlppbes;17601;1;;1
..ptlpebs;17602;1;;1
...pciests1;17608;32;;0
..pciests2;17640;32;;0
....port1.cfg.aecc;17672;16;;0
.fep;17672;5;;1
..egc;17677;1;;1
..ege;17678;1;;1
..ecc;17679;1;;1
..ece;17680;1;;1
..tlpplp;17683;1;;1
..ctphlc;17684;1;;1
...bwchgdbug;17688;32;;0
.lwcc;17688;8;;1
..lscc;17696;8;;1
..lwmc;17704;8;;1
..lsmc;17712;8;;1
...ces;17720;16;;0
.re;17720;1;;1
..bt;17726;1;;1
..bd;17727;1;;1
..rnr;17728;1;;1
..rtt;17732;1;;1
..anfes;17733;1;;1
..cies;17734;1;;1
..hlos;17735;1;;1
...dpcsr;17752;16;;0
.dpcts;17752;1;;1
..dpctr;17753;2;;1
..dpcis;17755;1;;1
..dpcrpb;17756;1;;1
..dpcte;17757;2;;1
..rppiofep;17760;5;;1
...esid;17768;32;;0
.ecsid;17768;16;;1
..efnfsid;17784;16;;1
...hl_dw1;17800;32;;0
.dw1;17800;32;;1
...hl_dw2;17832;32;;0
.dw2;17832;32;;1
...hl_dw3;17864;32;;0
.dw3;17864;32;;1
...hl_dw4;17896;32;;0
.dw4;17896;32;;1
...lnkdbug;17928;24;;0
.rrdnc;17928;4;;1
..rdirc;17932;4;;1
..rtlpcrcec;17936;4;;1
..nrtlpc;17940;4;;1
..lwcf;17944;2;;1
..scf;17946;2;;1
..ltf;17948;2;;1
...pciealc;17952;32;;0
.g3skposl;17952;9;;1
..acknakgh;17961;1;;1
..lpadllpgd;17962;1;;1
..clg3fe;17968;4;;1
..pdsp;17972;1;;1
..rtd3pdsp;17973;1;;1
..rrptlpc;17974;1;;1
..ssrrs;17975;1;;1
..ssrld;17976;1;;1
..blkdqdasd;17977;1;;1
..blkdqda;17978;1;;1
..blkpapc;17979;1;;1
..illrcld;17980;1;;1
..itlrcld;17981;1;;1
..dpchserm;17982;1;;1
..cssaif;17983;1;;1
...recdbug;17984;32;;0
.cree0;17984;4;;1
..cree1;17988;4;;1
..cree2;17992;4;;1
..cree3;17996;4;;1
..cree4;18000;4;;1
..cree5;18004;4;;1
..cree6;18008;4;;1
..cree7;18012;4;;1
...res;18016;16;;0
.cr;18016;1;;1
..mcr;18017;1;;1
..enr;18018;1;;1
..menr;18019;1;;1
..fuf;18020;1;;1
..nfemr;18021;1;;1
..femr;18022;1;;1
..aemn;18027;5;;1
...rppiosr;18032;24;;0
.curcs;18032;1;;1
..ccacs;18033;1;;1
..ccts;18034;1;;1
..iourcs;18040;1;;1
..iocacs;18041;1;;1
..iocts;18042;1;;1
..murcs;18048;1;;1
..mcacs;18049;1;;1
..mcts;18050;1;;1
...tlppl1;18056;32;;0
.dw1;18056;32;;1
...tlppl2;18088;32;;0
.dw2;18088;32;;1
...tlppl3;18120;32;;0
.dw3;18120;32;;1
...tlppl4;18152;32;;0
.dw4;18152;32;;1
...ues;18184;32;;0
.te;18184;1;;1
..dlpe;18188;1;;1
..sde;18189;1;;1
..pt;18196;1;;1
..fcpe;18197;1;;1
..ct;18198;1;;1
..ca;18199;1;;1
..uc;18200;1;;1
..ro;18201;1;;1
..mt;18202;1;;1
..ee;18203;1;;1
..ure;18204;1;;1
..avs;18205;1;;1
..uies;18206;1;;1
..mcbtlps;18207;1;;1
..aebs;18208;1;;1
..tlppbes;18209;1;;1
..ptlpebs;18210;1;;1
...pciests1;18216;32;;0
..pciests2;18248;32;;0
....port2.cfg.aecc;18280;16;;0
.fep;18280;5;;1
..egc;18285;1;;1
..ege;18286;1;;1
..ecc;18287;1;;1
..ece;18288;1;;1
..tlpplp;18291;1;;1
..ctphlc;18292;1;;1
...bwchgdbug;18296;32;;0
.lwcc;18296;8;;1
..lscc;18304;8;;1
..lwmc;18312;8;;1
..lsmc;18320;8;;1
...ces;18328;16;;0
.re;18328;1;;1
..bt;18334;1;;1
..bd;18335;1;;1
..rnr;18336;1;;1
..rtt;18340;1;;1
..anfes;18341;1;;1
..cies;18342;1;;1
..hlos;18343;1;;1
...dpcsr;18360;16;;0
.dpcts;18360;1;;1
..dpctr;18361;2;;1
..dpcis;18363;1;;1
..dpcrpb;18364;1;;1
..dpcte;18365;2;;1
..rppiofep;18368;5;;1
...esid;18376;32;;0
.ecsid;18376;16;;1
..efnfsid;18392;16;;1
...hl_dw1;18408;32;;0
.dw1;18408;32;;1
...hl_dw2;18440;32;;0
.dw2;18440;32;;1
...hl_dw3;18472;32;;0
.dw3;18472;32;;1
...hl_dw4;18504;32;;0
.dw4;18504;32;;1
...lnkdbug;18536;24;;0
.rrdnc;18536;4;;1
..rdirc;18540;4;;1
..rtlpcrcec;18544;4;;1
..nrtlpc;18548;4;;1
..lwcf;18552;2;;1
..scf;18554;2;;1
..ltf;18556;2;;1
...pciealc;18560;32;;0
.g3skposl;18560;9;;1
..acknakgh;18569;1;;1
..lpadllpgd;18570;1;;1
..clg3fe;18576;4;;1
..pdsp;18580;1;;1
..rtd3pdsp;18581;1;;1
..rrptlpc;18582;1;;1
..ssrrs;18583;1;;1
..ssrld;18584;1;;1
..blkdqdasd;18585;1;;1
..blkdqda;18586;1;;1
..blkpapc;18587;1;;1
..illrcld;18588;1;;1
..itlrcld;18589;1;;1
..dpchserm;18590;1;;1
..cssaif;18591;1;;1
...recdbug;18592;32;;0
.cree0;18592;4;;1
..cree1;18596;4;;1
..cree2;18600;4;;1
..cree3;18604;4;;1
..cree4;18608;4;;1
..cree5;18612;4;;1
..cree6;18616;4;;1
..cree7;18620;4;;1
...res;18624;16;;0
.cr;18624;1;;1
..mcr;18625;1;;1
..enr;18626;1;;1
..menr;18627;1;;1
..fuf;18628;1;;1
..nfemr;18629;1;;1
..femr;18630;1;;1
..aemn;18635;5;;1
...rppiosr;18640;24;;0
.curcs;18640;1;;1
..ccacs;18641;1;;1
..ccts;18642;1;;1
..iourcs;18648;1;;1
..iocacs;18649;1;;1
..iocts;18650;1;;1
..murcs;18656;1;;1
..mcacs;18657;1;;1
..mcts;18658;1;;1
...tlppl1;18664;32;;0
.dw1;18664;32;;1
...tlppl2;18696;32;;0
.dw2;18696;32;;1
...tlppl3;18728;32;;0
.dw3;18728;32;;1
...tlppl4;18760;32;;0
.dw4;18760;32;;1
...ues;18792;32;;0
.te;18792;1;;1
..dlpe;18796;1;;1
..sde;18797;1;;1
..pt;18804;1;;1
..fcpe;18805;1;;1
..ct;18806;1;;1
..ca;18807;1;;1
..uc;18808;1;;1
..ro;18809;1;;1
..mt;18810;1;;1
..ee;18811;1;;1
..ure;18812;1;;1
..avs;18813;1;;1
..uies;18814;1;;1
..mcbtlps;18815;1;;1
..aebs;18816;1;;1
..tlppbes;18817;1;;1
..ptlpebs;18818;1;;1
...pciests1;18824;32;;0
..pciests2;18856;32;;0
....port3.cfg.aecc;18888;16;;0
.fep;18888;5;;1
..egc;18893;1;;1
..ege;18894;1;;1
..ecc;18895;1;;1
..ece;18896;1;;1
..tlpplp;18899;1;;1
..ctphlc;18900;1;;1
...bwchgdbug;18904;32;;0
.lwcc;18904;8;;1
..lscc;18912;8;;1
..lwmc;18920;8;;1
..lsmc;18928;8;;1
...ces;18936;16;;0
.re;18936;1;;1
..bt;18942;1;;1
..bd;18943;1;;1
..rnr;18944;1;;1
..rtt;18948;1;;1
..anfes;18949;1;;1
..cies;18950;1;;1
..hlos;18951;1;;1
...dpcsr;18968;16;;0
.dpcts;18968;1;;1
..dpctr;18969;2;;1
..dpcis;18971;1;;1
..dpcrpb;18972;1;;1
..dpcte;18973;2;;1
..rppiofep;18976;5;;1
...esid;18984;32;;0
.ecsid;18984;16;;1
..efnfsid;19000;16;;1
...hl_dw1;19016;32;;0
.dw1;19016;32;;1
...hl_dw2;19048;32;;0
.dw2;19048;32;;1
...hl_dw3;19080;32;;0
.dw3;19080;32;;1
...hl_dw4;19112;32;;0
.dw4;19112;32;;1
...lnkdbug;19144;24;;0
.rrdnc;19144;4;;1
..rdirc;19148;4;;1
..rtlpcrcec;19152;4;;1
..nrtlpc;19156;4;;1
..lwcf;19160;2;;1
..scf;19162;2;;1
..ltf;19164;2;;1
...pciealc;19168;32;;0
.g3skposl;19168;9;;1
..acknakgh;19177;1;;1
..lpadllpgd;19178;1;;1
..clg3fe;19184;4;;1
..pdsp;19188;1;;1
..rtd3pdsp;19189;1;;1
..rrptlpc;19190;1;;1
..ssrrs;19191;1;;1
..ssrld;19192;1;;1
..blkdqdasd;19193;1;;1
..blkdqda;19194;1;;1
..blkpapc;19195;1;;1
..illrcld;19196;1;;1
..itlrcld;19197;1;;1
..dpchserm;19198;1;;1
..cssaif;19199;1;;1
...recdbug;19200;32;;0
.cree0;19200;4;;1
..cree1;19204;4;;1
..cree2;19208;4;;1
..cree3;19212;4;;1
..cree4;19216;4;;1
..cree5;19220;4;;1
..cree6;19224;4;;1
..cree7;19228;4;;1
...res;19232;16;;0
.cr;19232;1;;1
..mcr;19233;1;;1
..enr;19234;1;;1
..menr;19235;1;;1
..fuf;19236;1;;1
..nfemr;19237;1;;1
..femr;19238;1;;1
..aemn;19243;5;;1
...rppiosr;19248;24;;0
.curcs;19248;1;;1
..ccacs;19249;1;;1
..ccts;19250;1;;1
..iourcs;19256;1;;1
..iocacs;19257;1;;1
..iocts;19258;1;;1
..murcs;19264;1;;1
..mcacs;19265;1;;1
..mcts;19266;1;;1
...tlppl1;19272;32;;0
.dw1;19272;32;;1
...tlppl2;19304;32;;0
.dw2;19304;32;;1
...tlppl3;19336;32;;0
.dw3;19336;32;;1
...tlppl4;19368;32;;0
.dw4;19368;32;;1
...ues;19400;32;;0
.te;19400;1;;1
..dlpe;19404;1;;1
..sde;19405;1;;1
..pt;19412;1;;1
..fcpe;19413;1;;1
..ct;19414;1;;1
..ca;19415;1;;1
..uc;19416;1;;1
..ro;19417;1;;1
..mt;19418;1;;1
..ee;19419;1;;1
..ure;19420;1;;1
..avs;19421;1;;1
..uies;19422;1;;1
..mcbtlps;19423;1;;1
..aebs;19424;1;;1
..tlppbes;19425;1;;1
..ptlpebs;19426;1;;1
...pciests1;19432;32;;0
..pciests2;19464;32;;0
....completion_bit8;200;1;;0
...checksum;20032;32;;0
